DAUID,TOPIC_THEME,TEXT_ID,TEXT_NAME_NOM,T_DATA_DONNEE,M_DATA_DONNEE,F_DATA_DONNEE
35061801,Language,8006,Official language minority (percentage),30.2,27.9,32.8
35061802,Language,7002,  French only,10.4,7.3,13.3
35061802,Language,8006,Official language minority (percentage),54.8,50.9,58.3
35061803,Language,7002,  French only,2.6,2.9,2.4
35061803,Language,8006,Official language minority (percentage),34,32.4,34.1
35061804,Language,7002,  French only,0,0,0
35061804,Language,8006,Official language minority (percentage),6.8,7.8,7.5
35061806,Language,7002,  French only,0,0,0
35061806,Language,8006,Official language minority (percentage),7.2,8.9,6.8
35061807,Language,7002,  French only,1.1,0.7,0.7
35061807,Language,8006,Official language minority (percentage),9.6,10.8,9.2
35061808,Language,7002,  French only,0.5,0,0.9
35061808,Language,8006,Official language minority (percentage),8.5,8.4,8.5
35061809,Language,7002,  French only,0.8,0,1.5
35061809,Language,8006,Official language minority (percentage),9.1,6.2,11.8
35061810,Language,7002,  French only,0,0,0
35061810,Language,8006,Official language minority (percentage),8.1,6.3,9.6
35061811,Language,7002,  French only,0.4,0.8,0.7
35061811,Language,8006,Official language minority (percentage),8.1,6.8,9.4
35061812,Language,7002,  French only,0.5,0,0
35061812,Language,8006,Official language minority (percentage),15.2,12.9,16.5
35061813,Language,7002,  French only,1,1,1.5
35061813,Language,8006,Official language minority (percentage),9.6,8.9,9.8
35061815,Language,7002,  French only,1.5,1,2
35061815,Language,8006,Official language minority (percentage),10.8,7.9,12.7
35061816,Language,7002,  French only,0.8,0,0
35061816,Language,8006,Official language minority (percentage),9.4,9.4,9.4
35061817,Language,7002,  French only,0.6,1.1,0
35061817,Language,8006,Official language minority (percentage),10.5,9.1,12
35061818,Language,7002,  French only,1.1,1.1,1.2
35061818,Language,8006,Official language minority (percentage),11.4,10,12.8
35061820,Language,7002,  French only,0,0,0
35061820,Language,8006,Official language minority (percentage),12.2,12.2,10.4
35061821,Language,7002,  French only,0,0,0
35061821,Language,8006,Official language minority (percentage),7.4,6.8,10
35061822,Language,7002,  French only,0,0,0
35061822,Language,8006,Official language minority (percentage),9.8,9.3,10.5
35061823,Language,7002,  French only,0,0,0
35061823,Language,8006,Official language minority (percentage),10.8,12.5,11.8
35061824,Language,7002,  French only,0.7,0,1.5
35061824,Language,8006,Official language minority (percentage),12.3,8.7,14.7
35061826,Language,7002,  French only,1,1.9,0
35061826,Language,8006,Official language minority (percentage),13.5,13.5,11.3
35061827,Language,7002,  French only,8.3,6.1,10
35061827,Language,8006,Official language minority (percentage),26.5,21.2,31.4
35061828,Language,7002,  French only,1.8,2,1.6
35061828,Language,8006,Official language minority (percentage),20.4,19.2,21.3
35061829,Language,7002,  French only,1.1,2.4,0
35061829,Language,8006,Official language minority (percentage),18.4,19,20
35061831,Language,7002,  French only,0,0,0
35061831,Language,8006,Official language minority (percentage),5.6,1.6,7.7
35061832,Language,7002,  French only,0,1.5,0
35061832,Language,8006,Official language minority (percentage),7.3,7.4,7.1
35061833,Language,7002,  French only,0,0,0
35061833,Language,8006,Official language minority (percentage),6.5,6.5,6.3
35061834,Language,7002,  French only,0.7,0,0
35061834,Language,8006,Official language minority (percentage),10.8,9.7,13.2
35061835,Language,7002,  French only,0,0,0
35061835,Language,8006,Official language minority (percentage),9.6,8.3,9.4
35061837,Language,7002,  French only,0,0,1.5
35061837,Language,8006,Official language minority (percentage),13.8,12.3,15.2
35061838,Language,7002,  French only,0,0,0
35061838,Language,8006,Official language minority (percentage),9.3,10.4,10.2
35061839,Language,7002,  French only,0,0,0
35061839,Language,8006,Official language minority (percentage),12.3,10.7,12
35061840,Language,7002,  French only,1.2,2.4,0
35061840,Language,8006,Official language minority (percentage),11,7.1,12.2
35061841,Language,7002,  French only,0.7,0.6,0.8
35061841,Language,8006,Official language minority (percentage),8.7,8.7,8.9
35061842,Language,7002,  French only,0.8,0,1.6
35061842,Language,8006,Official language minority (percentage),12.1,13.1,12.7
35061843,Language,7002,  French only,2.8,2.5,3.2
35061843,Language,8006,Official language minority (percentage),33.5,32.2,35.5
35061844,Language,7002,  French only,3.5,4.2,4.3
35061844,Language,8006,Official language minority (percentage),40.4,38.6,42.3
35061845,Language,7002,  French only,4.7,3.2,4.5
35061845,Language,8006,Official language minority (percentage),38.5,38.1,40.3
35061846,Language,7002,  French only,3.8,2.5,5.1
35061846,Language,8006,Official language minority (percentage),36.9,35,38.5
35061847,Language,7002,  French only,2.7,1.9,3.5
35061847,Language,8006,Official language minority (percentage),35.1,34,37.9
35061848,Language,7002,  French only,2,1.4,2.6
35061848,Language,8006,Official language minority (percentage),33.3,31.5,35.5
35061849,Language,7002,  French only,1.2,2.4,0
35061849,Language,8006,Official language minority (percentage),36.1,38.1,38.1
35061851,Language,7002,  French only,0,0,0
35061851,Language,8006,Official language minority (percentage),8.9,8.1,9.8
35061852,Language,7002,  French only,0,0,1.5
35061852,Language,8006,Official language minority (percentage),8.8,8.5,9.2
35061853,Language,7002,  French only,0,0,2.3
35061853,Language,8006,Official language minority (percentage),6.7,6.5,4.7
35061854,Language,7002,  French only,0,0,0
35061854,Language,8006,Official language minority (percentage),9.4,7.9,9.9
35061855,Language,7002,  French only,0,0,0
35061855,Language,8006,Official language minority (percentage),6.8,7.1,6.3
35061856,Language,7002,  French only,0,0,0
35061856,Language,8006,Official language minority (percentage),8.1,6.2,10
35061857,Language,7002,  French only,0.4,0,0
35061857,Language,8006,Official language minority (percentage),8.5,7.7,9.2
35061858,Language,7002,  French only,0,0,0
35061858,Language,8006,Official language minority (percentage),5.6,5.7,5.5
35061859,Language,7002,  French only,0.5,0.3,0.6
35061859,Language,8006,Official language minority (percentage),7.7,7.1,8.2
35061860,Language,7002,  French only,0,0,0
35061860,Language,8006,Official language minority (percentage),3.4,3.3,3.4
35061862,Language,7002,  French only,0.3,0,0.6
35061862,Language,8006,Official language minority (percentage),9.8,9.5,9.5
35061863,Language,7002,  French only,0.6,1.4,0
35061863,Language,8006,Official language minority (percentage),12.1,11,13
35061864,Language,7002,  French only,0,0,0
35061864,Language,8006,Official language minority (percentage),11.6,9.8,13.3
35061865,Language,7002,  French only,1.2,0,2
35061865,Language,8006,Official language minority (percentage),12.8,10.5,14.3
35061866,Language,7002,  French only,0,0,0
35061866,Language,8006,Official language minority (percentage),14.6,12.8,16
35061867,Language,7002,  French only,0,0,0
35061867,Language,8006,Official language minority (percentage),12,16.7,7.7
35061868,Language,7002,  French only,0,4,0
35061868,Language,8006,Official language minority (percentage),13,12.5,13.8
35061869,Language,7002,  French only,0,0,0
35061869,Language,8006,Official language minority (percentage),8.5,10.2,7
35061870,Language,7002,  French only,0.8,0,0
35061870,Language,8006,Official language minority (percentage),9.3,7,9.8
35061871,Language,7002,  French only,0.9,1.8,0
35061871,Language,8006,Official language minority (percentage),7,9.1,5.1
35061872,Language,7002,  French only,0,0,0
35061872,Language,8006,Official language minority (percentage),10.2,8.1,12.1
35061873,Language,7002,  French only,0.9,0,0
35061873,Language,8006,Official language minority (percentage),10.8,8.9,12.7
35061874,Language,7002,  French only,0,0,0
35061874,Language,8006,Official language minority (percentage),15.9,15.2,17.1
35061875,Language,7002,  French only,NA,NA,NA
35061875,Language,8006,Official language minority (percentage),NA,NA,NA
35061877,Language,7002,  French only,3.2,2.6,4.9
35061877,Language,8006,Official language minority (percentage),38.2,37.3,37.8
35061878,Language,7002,  French only,3.9,3.4,5.8
35061878,Language,8006,Official language minority (percentage),36.2,36.2,37.7
35061880,Language,7002,  French only,4,3.8,3.4
35061880,Language,8006,Official language minority (percentage),31.7,30.8,32.5
35061881,Language,7002,  French only,4.7,3.9,6.4
35061881,Language,8006,Official language minority (percentage),36.5,33.8,38.3
35061882,Language,7002,  French only,3.2,1.5,3.3
35061882,Language,8006,Official language minority (percentage),30.2,30.8,32.3
35061883,Language,7002,  French only,3.6,1.9,5.2
35061883,Language,8006,Official language minority (percentage),35.1,35.8,36.2
35061884,Language,7002,  French only,4.7,3,4.9
35061884,Language,8006,Official language minority (percentage),37.8,37.9,38.3
35061885,Language,7002,  French only,4.2,4.4,5.3
35061885,Language,8006,Official language minority (percentage),36.6,38.8,34.7
35061886,Language,7002,  French only,1.9,1,2.7
35061886,Language,8006,Official language minority (percentage),38,39.8,37.3
35061887,Language,7002,  French only,3.9,2.5,4
35061887,Language,8006,Official language minority (percentage),34.4,34.2,34.7
35061888,Language,7002,  French only,3.5,4.5,2.6
35061888,Language,8006,Official language minority (percentage),39.4,37.9,42.7
35061889,Language,7002,  French only,3.6,4,3.3
35061889,Language,8006,Official language minority (percentage),36.1,35.1,38.5
35061890,Language,7002,  French only,4.1,3.4,4.8
35061890,Language,8006,Official language minority (percentage),45,45.8,41.9
35061891,Language,7002,  French only,3.2,2.5,3.8
35061891,Language,8006,Official language minority (percentage),39.9,40.5,41
35061892,Language,7002,  French only,5.2,5.6,5.9
35061892,Language,8006,Official language minority (percentage),43.2,39.3,47.1
35061893,Language,7002,  French only,4.5,4.7,3.7
35061893,Language,8006,Official language minority (percentage),39.2,38.8,39.6
35061894,Language,7002,  French only,0,0,0
35061894,Language,8006,Official language minority (percentage),10.9,12.1,10
35061895,Language,7002,  French only,4.9,4.1,5.2
35061895,Language,8006,Official language minority (percentage),40.2,37.6,42.5
35061896,Language,7002,  French only,5.4,5.5,5.3
35061896,Language,8006,Official language minority (percentage),37.7,36,39.5
35061897,Language,7002,  French only,4,5.7,4.3
35061897,Language,8006,Official language minority (percentage),32,34,34
35061898,Language,7002,  French only,5.8,4.5,7
35061898,Language,8006,Official language minority (percentage),34.1,30.3,36.1
35061899,Language,7002,  French only,5.1,4.1,5.1
35061899,Language,8006,Official language minority (percentage),32.9,32.7,33.3
35061900,Language,7002,  French only,1.1,4.5,0
35061900,Language,8006,Official language minority (percentage),23.3,20.5,23.4
35061901,Language,7002,  French only,1.7,1.9,3
35061901,Language,8006,Official language minority (percentage),32.8,28.8,37.3
